Square_Footage,Num_Bedrooms,Num_Bathrooms,Year_Built,Lot_Size,Garage_Size,Neighborhood_Quality,House_Price
3055,5,3,1972,1.2057370506347227,1,7,676019.7018049054
1947,1,2,1996,2.451631626537061,0,5,404382.07479504525
636,5,1,2002,0.9123428844367214,0,6,170100.5596779013
3135,5,2,1988,0.7038258962588485,2,9,663727.5441240586
1262,4,2,1970,2.239205477263316,1,1,280538.9527266562
1582,2,1,1970,3.5450094004964745,2,7,354149.7564289927
1829,2,1,1997,3.66613276549447,2,5,445550.18261433474
1769,5,1,2018,2.63120810672608,0,3,454170.7267386635
4906,5,2,1959,1.1097977112267752,2,3,1011648.3793017135
3477,2,2,1982,2.0787720417250437,1,6,723762.7160556746
2961,2,3,1993,2.746775305233739,2,2,659199.5583809005
4102,3,2,2014,2.2755726430845735,0,8,879127.1222882149
1945,5,3,1978,4.602579960681624,0,6,489239.1821970358
2962,3,1,1954,1.3692069647134464,0,2,591673.7774339266
3668,2,1,1979,3.3387925163182097,1,6,776004.3352522205
4958,3,2,1990,1.6640385812577243,0,5,1031339.6926794163
4958,4,3,1978,4.006314528830403,2,2,1096523.0179987443
1548,1,2,1989,0.9792334265200298,2,10,326127.492041041
2484,5,2,1981,3.09951126604926,2,1,582270.5322105252
3784,4,1,2021,3.802474088611436,1,5,870504.8285910133
4642,4,1,1966,0.7023264871619801,1,10,915441.1797542056
4614,3,2,2015,2.7751084332333136,1,8,991183.9516419448
1357,1,2,1989,1.422586511924405,2,1,301757.48721830454
4083,5,1,2013,2.3860229777097754,2,6,918108.3352211236
1446,4,2,1992,1.8521555165890795,0,7,349096.75448987633
2700,5,3,1965,3.1087677069375115,2,4,617900.4948407207
4486,1,3,2021,3.8447521651273737,0,9,994444.661178573
3268,5,3,2001,2.945164492597932,2,1,766424.5108345127
2765,4,1,2002,3.0144467508097894,2,4,630531.7401285437
653,3,3,1984,1.0970987532163066,0,2,161148.8628050131
1169,2,1,1982,4.102293406080596,2,7,273003.49524673005
859,1,1,1997,2.8110983095735826,1,6,192820.49443165556
1406,1,1,1980,0.5429493166206885,0,1,273779.730953591
4443,5,1,1962,2.621823671282231,1,1,934533.2339411326
1596,5,2,1981,4.500377979260425,0,6,424096.21687337745
1842,3,1,1977,1.2708273101975167,1,4,405144.670068021
1585,3,2,1982,4.034602696937863,0,7,388660.70619989437
2902,3,2,1978,1.6393990594235572,0,2,620405.1780233589
1558,5,3,1950,1.3562379150516024,1,10,333362.6798222949
4632,3,3,1979,1.4221084123694263,2,1,966629.321564065
1591,5,1,1986,1.5748341591568995,1,4,352306.62845625717
799,1,2,1980,3.977009306888765,0,7,194270.50673892337
3683,4,3,1989,2.362223593943581,0,5,801206.2036701888
3677,2,3,1955,2.8137674601842084,0,5,768796.7606058179
3939,1,2,1952,3.123917345588161,0,3,784536.600601103
3370,5,3,2010,3.3042795936412674,0,7,784786.211109278
2084,2,3,1957,2.417162732328028,0,8,434817.66711511195
1833,2,1,2001,4.564186300410319,2,8,429915.0152142198
4062,2,3,1969,3.054925050339771,2,9,850267.7635783078
1013,2,2,1971,1.3125425750385113,2,8,213131.1307155109
2862,2,2,1964,2.250313185325718,1,9,597975.1292448455
4467,2,1,1978,3.6121870134590446,0,10,940127.4133679934
3859,5,2,1950,1.4654939343925595,1,8,801479.2470382698
2264,3,3,1968,0.6827329150357693,2,4,481359.4280807026
2549,5,3,2015,4.374703847764904,2,3,656223.1627305328
505,5,3,1954,3.881538250067046,0,3,159121.4656145035
2378,5,3,2000,1.8848931982897723,1,3,575211.7674667465
2605,1,1,1984,3.7820549044839766,1,9,553768.2662553261
2908,1,2,1991,1.6480012422489725,1,4,613310.4078155037
2656,2,3,1986,4.952937907040369,2,7,629754.7527993723
3274,2,2,1950,2.5311302384042573,0,5,648439.2049841923
3113,2,1,1956,3.2374861481614596,1,7,643442.5686409071
571,5,2,1974,1.4375402056445503,0,4,156584.13239137112
2354,3,3,2005,3.5808178741923484,1,3,556236.7348047679
4135,1,2,1987,0.5351378008117174,1,9,809235.2281861529
2070,2,3,1967,0.7866639611794684,1,10,421141.14907791355
4699,2,1,1956,1.2493341974023762,1,10,937680.7323368583
4324,5,1,1959,2.299588834821983,2,8,905548.1701125196
2133,5,3,1970,3.853307729163265,2,7,523680.204086382
3433,3,2,2004,1.1169025613544044,2,5,739205.5159327254
2443,2,3,2003,1.349177726656702,1,7,519226.12179992424
4216,1,3,1985,2.817882242229355,0,6,866269.1386074051
3712,3,3,2017,4.396846790753692,1,10,859229.3883613815
4263,2,3,1953,4.361541774129966,1,4,893926.6294720689
3638,2,1,1997,0.8170022218071227,2,8,738166.8837641692
4740,1,1,1992,0.835580854624913,0,10,966715.2937223563
794,5,2,1964,3.390907881079877,1,10,219082.97373573895
3977,3,2,2011,1.891366696892526,2,9,881998.7945599953
2660,3,3,1976,2.18096849363587,0,9,570060.164393881
2432,5,1,1968,3.924444454396741,1,10,553863.04038806
1941,3,2,1961,4.446711160734873,0,3,439987.69638894714
3219,5,2,2005,2.387014958294315,0,10,716678.6943663261
2778,5,2,2001,1.2098465279848727,1,2,615804.7098603182
3824,1,2,2018,2.0609868936397358,0,6,802714.096172766
3055,2,3,2004,3.465769327231782,2,6,706509.9591685906
1580,2,3,1983,2.8163502228006023,1,6,374502.59611892386
719,5,1,1965,4.482773942916266,2,4,231919.8438684546
1577,5,1,1998,1.623974731009339,2,2,370970.3860521568
2224,4,2,1965,4.380971645200984,2,10,527322.7477692433
2497,2,3,1962,1.4593033815047742,2,9,516131.4850094012
1036,4,3,2008,2.7637798246384326,2,4,307144.81897972606
4136,5,3,1995,3.187815891590612,2,8,926531.8100085806
4583,4,1,1984,2.0546339166007668,1,1,970473.1511172776
3865,4,1,2003,4.1532366987341085,0,3,867109.7433673604
4798,5,1,1997,3.3450716789053745,2,1,1045202.3496436334
2025,2,3,1959,3.4479903682161788,0,6,440475.47816872894
2215,5,2,1966,3.7183390465110855,0,9,486872.0567091347
2041,1,2,1959,3.6786209397692695,2,2,433288.73730665696
3758,2,1,1977,2.174708426878679,0,5,766814.6266612554
954,3,2,2003,2.9822128969284227,1,5,271936.07258924784
2031,3,2,2021,1.7456305870226918,1,6,471412.8248683244
2294,1,3,1988,2.379031787516072,1,3,482056.2740954812
3366,4,1,2006,4.511834672478954,0,8,778800.1849135287
3722,1,2,1975,3.4402257431540626,1,7,781388.9356850483
3305,5,2,1979,2.4203090150244253,0,7,712889.7506576724
923,4,2,1989,1.1493611708533393,1,5,216352.28541640466
3657,3,3,1984,4.078964093036846,1,5,805008.033886146
3975,1,3,1971,4.7646382486406536,2,3,859231.1159668515
3224,4,2,1981,2.7020890643341335,1,5,697964.0424484158
4002,3,1,2010,1.073162630515465,1,10,860129.7292090545
2628,4,2,2015,3.5757347769413834,0,5,633938.7952995489
518,5,1,1972,1.4072895446476787,1,7,137495.27806539234
3066,4,3,1961,4.26124967409428,0,7,677091.2058295234
1598,5,3,2007,2.4398834803655816,2,3,430366.50831648207
4067,1,3,2018,2.657587750629476,0,3,884443.4935944289
2639,2,3,2005,1.4023336552893892,0,10,581097.6788143928
1639,1,2,2011,1.4900449012788735,0,8,379738.81073010556
3494,4,1,1962,1.6903283448508222,1,1,728654.593996396
3268,4,2,1983,3.1087902476038645,2,2,742599.2533323644
2884,5,3,1990,3.931938902052996,1,8,701374.951545671
3459,3,2,1976,3.1005821412585326,0,5,743297.2939531711
2407,5,3,2021,3.9903120864222545,0,3,580643.1223421723
1865,5,2,2016,3.0633354692149877,0,7,487160.20092305355
762,2,3,2022,3.3488269407478084,0,10,237070.7057045996
4013,5,1,2020,0.8811239521401375,0,6,865868.870126602
4513,2,1,1971,2.8434469196253724,0,8,913180.479919315
3274,3,2,2009,4.789949722098602,0,4,756111.7426354493
1326,2,1,1956,0.6633332528483725,2,3,248641.64846359083
3436,5,1,2009,4.338965187185117,0,3,826189.7405696836
3572,5,2,1959,4.362511161419958,2,7,801757.509818958
4033,2,3,1975,3.412441105227095,0,5,854487.5200719507
4698,1,1,1983,3.1131311888758932,2,1,962879.2238736675
1581,4,2,2016,2.567486803431431,1,1,400410.3640732373
3636,2,1,1956,3.792902167856429,2,3,741513.1977644967
2977,4,1,1979,1.3566242210255695,2,8,630785.9903319469
1167,2,3,2003,4.758426255261458,0,7,319951.85468517
3874,3,3,1988,0.8642351043905833,0,7,790539.9000318426
2538,3,1,1996,3.989968028574301,0,7,585652.9560356706
1024,4,2,1963,4.174016189344572,0,10,262889.17461685016
686,5,3,1995,1.8297898477150705,1,7,232813.90894930434
741,1,1,1973,4.205226728768265,2,5,170068.93639158245
3256,2,3,1993,3.1516523280620357,2,4,718499.2436292876
1825,1,3,1977,3.952188959644512,0,8,404189.43892879307
1461,4,3,1995,2.955790973257847,1,10,376380.3534522684
2490,2,3,1969,3.2860238780832804,0,3,534338.1930275079
3058,5,2,1971,1.834009300804944,2,3,661421.6735460908
2272,4,2,1966,2.72585238358963,0,3,492571.2868906945
4230,3,1,1951,3.079504375023161,1,9,874856.2710820399
3995,4,2,2013,2.1230134893918624,2,8,894480.1019233197
4506,1,3,2004,2.594816263079926,0,6,948264.2005607204
1354,5,3,2010,2.5106696078866446,0,2,367296.3312064373
2930,1,2,1974,1.0296637802381596,2,3,590546.6418040886
777,3,3,2012,3.593368998584839,1,4,264794.55720488646
3733,5,1,1997,3.791692093520558,1,4,828648.5154415974
1616,5,2,1954,1.3846085423678698,2,7,351173.1331611622
875,1,2,1966,4.325467225203067,0,4,205552.02889976185
4241,4,2,1986,4.603820758900421,1,2,944198.2458769449
3949,5,3,1980,1.6299510066794052,0,4,858398.1054305111
2354,4,1,2005,4.88830611314611,2,8,592551.4582398586
3869,4,1,2009,3.283371764231835,1,1,878704.0956397129
2213,1,1,1997,4.237068156932127,2,9,500385.6717758196
3742,2,1,1960,2.4973663478958548,2,5,758977.8818675748
2294,5,1,1968,1.0969005992042893,0,1,475767.3504503976
1519,5,2,1996,1.0376664276788548,1,7,360612.1925213739
4047,1,2,1987,3.0915984126588665,1,1,864789.4742721773
4465,2,3,1950,4.486548307530873,2,6,946212.6562004295
2348,2,2,1958,4.867440152700919,2,8,523544.26409027027
2765,4,3,1957,0.578729963687761,0,6,572227.4051468307
546,2,3,1999,3.717643287012289,1,4,191021.8586611033
2111,4,1,1960,4.473796136399075,0,6,498821.5756908976
2556,4,1,1957,2.6667729192993446,2,4,531912.8838602022
997,1,2,1985,3.2675668626518712,1,5,221299.4032839535
2496,3,2,2012,2.85211911429866,0,8,576313.7740996759
3431,3,3,1962,1.2519642375887616,1,2,708356.8772870002
2656,3,2,2012,3.1805948073562798,2,3,611595.6965901878
1307,2,2,1956,3.4568334062114547,0,9,287147.0343239237
2555,4,2,1954,0.9211510943259016,0,7,527837.1537145262
3940,2,1,1958,3.2170864636809324,0,10,804904.7205412153
2430,2,1,1990,0.5616434768401155,2,10,497168.0883454792
566,2,2,1993,0.7233388730538404,0,4,136800.2627320437
1760,2,2,2000,3.048000551647918,1,7,398153.2685194505
4430,1,3,1954,3.9066487562354086,0,6,920720.3274314278
4714,1,1,2012,3.2009879330499045,1,4,984621.3579065979
3290,3,1,1954,3.759549828482928,1,10,696709.415289048
1435,1,1,1997,4.692200568548201,1,6,365489.1380343666
4626,3,2,1963,4.019592760060354,0,10,953756.0786710937
1730,2,1,1965,4.5758508603752635,2,2,389980.1494894122
760,5,2,1974,1.5617830513753703,0,3,207154.39225378327
1340,1,3,1969,1.0733982258091392,2,8,265831.7421800439
3718,5,1,2004,3.231500004401761,1,8,841915.284479446
4643,4,2,1967,4.420404663312604,2,2,1005872.1064768507
3974,4,3,2018,4.219934258572882,0,6,928059.7129533672
3240,4,2,1979,4.236465562676155,1,9,729432.1916118667
2323,4,2,1960,3.767363405051848,2,10,520419.600984268
3132,5,2,1997,2.5262576728904333,1,9,710262.9640636336
4891,1,2,1967,2.788268574260116,0,4,982446.9139293234
1594,5,1,1991,4.77474173099393,1,7,424177.1009478826
3430,5,3,1976,1.8425913379379752,1,10,743764.6697552331
1321,2,1,1987,3.4790430407632096,0,9,283253.4489876814
3097,2,2,1960,2.0133344357139094,0,7,610563.5662163103
1844,1,3,1970,1.2034156925381798,2,3,360457.8587336135
726,3,1,2007,2.8924811278901568,0,6,217666.60580274856
1074,4,2,1982,2.487859212369682,1,9,269061.7820440072
3743,3,1,1952,2.5473184896479397,1,7,759121.0325371737
1134,2,1,1996,2.547507283375876,2,5,273276.39713777945
2439,4,2,1993,4.755452744219379,0,3,591526.0194476786
1743,4,3,2008,2.5807602961064333,0,5,435500.9447943791
4999,5,1,1952,4.662712289043565,2,5,1060976.488572305
1228,2,1,1999,4.499008696957185,0,5,300538.8465534677
3945,3,2,2012,4.376502205546046,2,5,900066.6955437501
626,2,1,1959,1.178093691503752,2,1,113576.5123703764
1353,5,3,1996,1.9026042283176865,1,1,354054.70019158506
3097,4,3,1994,0.9895813087142968,0,1,661084.4959223847
1474,4,3,1954,2.2049707079805567,1,8,330086.50246468605
4991,4,1,1983,3.322818354086779,2,4,1057377.8937490156
2656,5,2,1960,1.2125951616967852,0,9,547344.0136024058
857,3,1,1990,1.3799677926024598,1,8,213414.94552967
1293,1,1,1968,3.173638382404059,1,5,279607.45517641783
3690,4,3,1958,4.842491262542991,2,8,827144.7948991989
4361,4,3,1983,1.9689401683545715,1,3,914617.873466641
936,1,3,2007,3.2354240494618325,0,5,247031.33862877532
1752,4,1,2007,1.594764827879954,2,1,416545.4455529225
1651,1,1,1993,4.016455316260767,1,6,384862.60480818787
1645,2,1,1957,1.9575321249697308,1,1,323403.84635999094
4699,2,2,2010,2.9960946940103885,2,2,1008240.7854354944
3306,5,3,2010,2.1848862960603355,0,6,750011.9761177315
2546,4,1,2008,2.4430178113296384,1,4,588236.1390360376
3391,1,3,2022,3.7130576056172058,0,1,768025.7394614412
2637,2,3,2011,4.646934244385482,0,7,634937.3746432052
4749,3,3,2013,4.828921790001528,0,1,1052808.8498309266
2740,4,3,2021,1.124320600520499,1,3,629862.7122560984
2420,3,3,2016,1.831039125562714,2,6,568628.1094610878
1213,1,3,2017,1.8702163973702788,1,2,305026.7707546245
3719,4,2,2016,2.25767123411802,1,10,828512.1019589091
3619,3,2,1990,2.280521714615733,0,3,772988.229847176
3182,2,3,2014,2.521331457763874,2,4,714305.1752262869
1281,5,2,1953,4.641478594821674,0,6,323548.5926633216
4514,4,3,1993,1.2470982063928735,1,3,955158.90638745
3306,3,1,2017,1.8611556312556696,2,2,733612.8163648158
3052,1,2,1967,4.117029703366687,0,5,647353.0858618168
3401,5,3,1996,3.5424726161645834,1,5,786584.6102391081
2468,4,2,2007,3.1413129581924304,2,10,597562.5005164889
1221,5,2,2019,2.3625928554620876,1,10,343082.5344205404
1454,4,3,2004,1.7145373530010015,0,3,367013.1042496289
4978,2,1,1980,3.874924926636433,0,1,1027628.163579326
3894,3,2,1975,1.2565315777968311,0,5,797034.4255040532
1540,4,1,2012,3.8617433694019727,1,9,412463.8797268658
3275,2,1,2000,3.4746059454119282,0,5,697304.883795844
2669,2,2,1956,2.01726321275442,1,3,530577.068622815
2154,1,2,1995,0.7981703737741026,0,3,418093.44373684895
3814,4,1,1996,2.439890881804802,1,2,834587.5117736553
2944,3,3,2002,4.639706293016277,1,8,706448.827879787
4277,5,1,2015,0.772722084717094,1,7,927092.4059599084
1084,1,1,1968,2.613883753847485,0,8,232547.3918835181
2778,1,1,1991,3.4811777612372365,1,10,605371.7047170609
2831,4,2,1967,3.142939145774369,2,5,619884.9227429394
1453,4,3,1970,3.551512239293939,0,4,367172.5872737959
2198,1,2,2014,1.576143601256691,2,9,495439.87922870385
3824,3,2,1971,3.0256505513371583,2,8,809782.1662261934
3857,2,3,1972,1.7704507887050358,2,5,792132.7791819762
3971,5,1,1951,2.421571174058548,2,8,838746.4438087749
2849,3,2,1973,3.6205287849389354,0,7,619295.6029243873
4297,1,1,1965,4.621359838306058,1,5,896734.4005828054
1959,5,3,2022,3.2491335988276755,0,3,515126.8920404304
3093,5,3,1970,1.5671500968997003,1,2,665369.9589318279
3209,2,3,1951,4.671123558489986,0,3,694271.1623037981
2314,5,2,1994,1.2832264867395342,0,9,531214.362605297
1091,2,1,1985,3.268094831660079,0,10,255013.86859777715
501,2,1,2012,4.423965682987101,0,8,183785.4065146578
2643,3,1,1980,0.7599483453743079,1,1,543712.9498304086
598,4,1,1979,4.302272631047462,1,5,179789.74346591163
2910,1,1,1973,1.979429716141146,1,1,586920.7456689681
3712,3,3,2022,1.1211391183848645,2,6,847303.2978579113
1149,1,2,1964,2.6257998597771395,1,2,220767.37622483142
2911,3,3,1962,0.905513543372755,2,5,604560.6661604618
2991,1,3,1996,2.137143385134201,2,10,644601.105174152
509,1,1,2020,0.8968102755838384,0,5,130165.98890116073
4351,4,3,2007,1.5481087441390022,1,4,940453.3830915996
3162,2,2,1989,4.627841213730257,1,3,704269.8506906392
1593,5,1,1985,4.192970177350622,2,2,412372.4260410766
1166,1,2,1953,3.7637859633572623,2,3,257019.93348385746
3667,3,2,2002,4.767208924046767,1,4,826556.2616935233
1865,2,2,2013,1.9039937648413268,0,9,419888.02093027433
675,1,1,1962,3.825394681723412,1,6,160992.3986365788
1997,2,3,1958,0.8815910731085599,1,10,393730.8693614025
2976,5,3,1955,4.694081680961276,2,4,675382.5607952302
513,4,1,1955,2.8201721236445856,2,9,134070.4987562612
625,3,1,2007,2.389319139588429,0,2,185569.89426877032
1677,3,3,1956,4.3781670717039,2,9,384788.280663863
2865,2,3,1987,4.788734324907385,0,8,654390.8296584674
4065,4,3,1995,1.1741433234100496,0,7,865756.9884003478
4667,5,3,1958,1.1779620439501322,2,8,958899.6871115831
2182,2,1,1967,0.5712042739856937,1,2,408013.5790622347
775,2,2,2016,4.2126364050955,2,10,255516.68951726277
4368,5,2,1990,1.3581433840434562,0,5,923037.3134578086
3273,4,1,1957,2.5336313386819813,0,7,686102.2899501513
2049,4,1,1981,2.9133884063941355,2,1,459492.1421921086
2257,2,3,2018,2.3587548044607645,2,4,542991.2033280953
764,3,2,2007,1.9173749024782711,2,9,240252.82833340167
3734,3,3,2007,4.353517961760684,1,9,849994.2360233682
3647,4,1,1993,4.695452412029949,2,5,827205.303959231
4638,4,3,1992,0.7999949807412048,2,9,982684.6363584985
2420,1,2,1963,1.3630980085546647,0,6,460979.3828916628
1103,5,1,1985,3.770774739717069,1,1,280149.1863612468
2399,2,2,1989,4.702150737544856,2,5,558465.0287793335
4278,2,2,1973,3.2458767424188353,1,5,896961.3633311462
4145,3,3,1982,4.774837607766643,0,3,903319.0277364779
3542,5,2,2005,0.6655501252347384,0,10,766379.1262514738
1039,2,3,1989,4.667192455667213,0,10,279083.85608288867
700,1,2,2000,2.258398185483367,1,7,199066.37891066872
2179,1,1,2000,3.8365329561771113,2,5,510608.4499918913
4297,1,1,1956,2.9946275885402307,2,7,877680.085920426
1420,3,2,1985,0.9629881039492302,0,8,310347.6314439436
507,4,1,1986,2.991162240404196,0,4,165328.94977223987
3724,3,2,1983,3.5424708946437127,2,4,826296.5397740088
4768,2,1,1978,4.028927784643701,1,9,1017321.3952750646
4397,3,3,1999,1.014893060702102,0,2,925622.8326120892
813,3,2,2017,0.9041870905748298,0,6,213729.71631656986
4858,3,3,2005,0.7621894109347355,0,3,1009831.270300249
3894,2,3,1973,0.8080081471807384,2,5,811739.908749956
1416,2,2,2000,2.1928180571867832,0,9,328282.1203186709
988,1,2,1998,3.521259521712447,2,10,252457.52880006155
4635,5,3,2013,4.7800716452032,2,1,1072169.4945644413
3972,3,2,2018,2.9200232063361944,0,5,878049.2511558104
4962,2,3,2006,2.666508847172379,1,6,1066279.931149527
3732,3,2,1989,3.4483181615459033,2,10,829030.3894610462
648,4,3,1951,0.5195893617241902,1,2,147083.39694716287
1949,1,2,2009,4.787141626266236,2,8,475235.35316000914
1855,2,1,1959,2.74261070432497,1,6,379582.6110871868
655,5,1,1991,4.452698388630198,1,3,230262.51940970935
1228,5,3,1980,3.31428736925066,1,1,328427.5194331201
4345,3,2,2022,1.0301324588045793,2,4,952075.5450795109
3459,1,1,2000,3.193629167583422,0,7,726687.374602549
4527,5,3,1968,4.958191578028586,2,1,1005402.0288672721
3677,5,2,1987,4.332174436868986,0,6,847131.2132821754
736,1,1,1995,3.561109208143356,0,3,179378.05616892496
4286,3,1,1976,2.2394419842833653,1,8,902259.1844458323
3618,3,2,2006,2.329505527136469,0,1,793421.1417884243
4889,4,3,1964,3.9432632434633095,1,10,1048144.415431205
2147,3,2,1970,4.088339267249163,1,10,484403.66075050156
2948,4,2,1975,4.29442876186428,1,3,656621.6003073521
4234,2,3,1989,3.1087822420535236,1,4,924112.3006011703
4002,1,2,1963,3.100422545950196,0,9,810464.5584312526
4678,5,3,1986,3.045596774634526,0,1,1007068.6501452676
2860,4,3,1993,3.3878446440132874,2,4,666762.9968585651
1669,4,2,1999,3.726567669487737,0,7,421918.3661101464
1327,1,2,2016,2.1323912017961844,0,3,312914.00307582016
4065,3,2,1972,3.107443202239674,2,8,859849.5342584226
3624,4,2,1974,1.988412292401995,2,7,758805.2399023524
3350,3,2,1966,4.869139048370959,1,9,737321.8032955973
3906,1,1,2005,0.50463192004415,1,7,799529.1963395759
3560,1,3,2017,3.811974653294164,0,9,815033.9055879286
3245,4,2,1971,1.6964531842329402,1,9,677654.8565318867
4059,1,3,1974,2.3303324922850166,0,3,849861.589579053
2347,2,2,1992,1.2538871973692443,0,1,501732.0682775803
1053,4,2,2009,3.3213869528103794,0,4,301368.2572305874
4470,3,2,1981,4.683493698352017,2,9,974959.9527264325
1375,3,1,1952,4.3060816971363405,0,8,292217.5497496345
952,1,2,1966,4.466290336351104,1,7,227065.1767031746
3682,5,2,1975,3.3253914647474105,0,7,799682.9252653132
1185,3,2,2005,0.921134034818418,0,10,269961.24915836984
1001,1,2,1991,4.493587656069913,0,6,260208.55598238396
1052,4,1,1956,2.7269853849717576,1,5,239847.01090181505
3146,1,1,2019,4.751191506766155,2,2,714541.1374205316
1750,5,2,1950,3.214912570006648,2,7,410046.564838371
4030,5,1,1960,4.449117976400153,1,2,882784.6171688082
4148,1,3,1963,1.957676367045964,0,6,834384.5783876647
